companyid,headline,mostimportantdateutc,keydeveventtypeid,keydeveventtypename,companyname,audiolengthsec,transcriptid,transcriptcomponentid,transcriptcomponenttypename,transcriptpersonname,companyofperson,speakertypename,componentorder,componenttext,word_count
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769901.0,Presenter Speech,Amy Hood,,Executives,3,"Thank you, Satya, and good afternoon, everyone. Before addressing this quarter's results, I want to briefly comment on the reporting segment change we announced during the quarter. We believe our new segments, in combination with the supplemental metrics and the profit measure of operating income, provide transparency into our progress against our ambitions.
As Chris mentioned, my commentary today on our results and outlook will reflect the new segments and excludes the net revenue deferral impact of Windows 10. Last quarter, we discussed the material impact that foreign exchange movement would have on our financial results through fiscal '16. In Q1, the FX impact on total revenue was 5 points, with most of the impact in the Intelligent Cloud and Productivity and Business Processes segments, given their high annuity mix. This was in line with the expectation we shared in July.
This quarter, revenue was $21.7 billion, down 7% and 2% in constant currency, primarily due to the changes we've made in our Phone business. Gross margin declined by 3% but was up 3% in constant currency. We were thoughtful with operating expenses, realizing savings but investing as well. As a result, operating income grew 1% or 11% in constant currency. Earnings per share was $0.67, growing 3% and growing 15% in constant currency.
We continued to see solid performance across most developed markets while the challenging macro conditions in Brazil, China, Japan and Russia persisted this quarter. Commercial results are now included in each of the reporting segments. Therefore, each quarter, I will cover overall Commercial results in my commentary.
Our Commercial business continues to be healthy with momentum in cloud services and a higher annuity mix across all our segments. Commercial bookings were slightly better than we expected and grew 10% in constant currency. We executed well in explorations and Commercial unearned revenue came in as expected, growing 3% to $21 billion, up 10% in constant currency. Our contracted not billed balance was more than $23.5 billion, in line with seasonality for the quarter.
As Satya remarked, our Commercial cloud annualized revenue run rate surpassed $8.2 billion, growing nearly 70% year-on-year and in line with our expectations. Consistent with the revenue pattern across our Commercial business, we typically drive the largest volume of renewals and new agreements in June and consequently see lower sequential growth rate in Q1. Importantly, our Commercial cloud gross margin percentage improved again sequentially from Q4 as we benefited from increasing scale and efficiencies. As I will talk about shortly, our leading indicators around usage, new cloud services and customer demand remain healthy, and we are clearly on track toward our $20 billion goal in FY '18.
Now let's turn to the detailed results of each segment. Our Productivity and Business processes segment, which is made up of commercial and consumer office, including Office 365 as well as Dynamics, delivered $6.3 billion in revenue, declining 3% and growing 4% in constant currency.
In Office commercial, revenue grew 5% in constant currency and was slightly better than we expected. Increased channel sales capacity, a higher adoption of premium services and continued installed base growth, all contributed to our performance. We saw broad-based Office 365 fee growth across both large enterprise and the SMB customer base.
Office consumer revenue declined 4% in constant currency, better than the underlying consumer PC market and slightly better than we had expected. This quarter, recurring subscription revenue more than offset the impact of customers transitioning to Office 365.
Our Dynamics business grew 12% in constant currency, slightly better than we expected. Growth was driven primarily by Dynamics CRM Online. We continue to make progress by investing in product innovation organically as well as adding capabilities through acquisitions like FieldOne and FantasySalesTeam.
Segment gross margin declined 6%, but grew 1% in constant currency. Gross margin percentages have been impacted by the mix shift toward our rapidly growing cloud services, including our consumer properties like OneDrive. As Chris mentioned, this year, we can't provide constant currency impact at the segment level for operating expenses and therefore, operating income. That said, FX in general and at the company level had a favorable impact on operating expenses, which declined 6%.
The Intelligent Cloud segment, which includes our portfolio of server products, Azure cloud services and Enterprise services, delivered $5.9 billion in revenue, up 8% and up 14% in constant currency, in line with our expectations. Our differentiated cloud platform offerings and rapid pace of innovation continue to be compelling to both new and existing customers.
Segment gross margin grew 8% or 15% in constant currency. We continue to invest in research and development resources to realize the large and growing addressable market opportunities and are accelerating our plans to add incremental sales capacity to support growing customer demand for cloud services. Segment operating income grew 14%.
Now to our final segment, More Personal Computing, which includes Windows, devices, gaming and search. Revenue was $9.4 billion, declining 17% and 13% in constant currency, mainly due to the changes in our phone strategy. As Satya mentioned, since the launch of Windows 10 in late July, we have seen solid momentum in our ecosystem and with our customers. And importantly, we saw positive engagement and usage signals across services like search and gaming that provide post-sale monetization opportunities.
Overall, our OEM business declined 6% this quarter, outperforming the PC market and better than we had anticipated, driven primarily by non-Pro OEM. As we discussed previously, this was a transition quarter as the ecosystem moves to Windows 10, and we believe overall inventory in the channel is at normal levels as we head into holiday. OEM non-Pro revenue declined 4%,  as we saw OEMs focused on premium devices aligned to the Windows 10 launch. This drove a richer mix to market, leading to improvement in the average revenue per license.
OEM Pro revenue declined 7%, slightly ahead of the overall Commercial PC market. Windows volume licensing grew 4% in constant currency with annuity growth in mid-single digits. Search revenue increased to more than $1 billion this quarter, and we passed an important milestone as our search business reached profitability.
In our devices portfolio, revenue declined 49% and 45% in constant currency, mainly due to Phone revenue, which decreased $1.5 billion. As expected, Surface revenue slowed with the market anticipation of a new Surface Pro device for the holidays. Surface continues to gain ground with businesses and schools, creating opportunities for a rapidly growing partner channel, which includes Accenture, Dell and HP. Both the number and size of deals in our Commercial segment for Surface have increased double digits year-on-year.
This quarter in gaming, revenue grew 6% in constant currency. We saw growth in Xbox LIVE transactional revenue and our first-party game portfolio, offset by declines in hardware revenue due to lower volumes of Xbox 360 consoles sold.
Segment gross margin declined 10% or 4% in constant currency. Gross margin percentages were flat year-over-year, excluding Phone. Segment operating expenses declined 13%, due primarily to lower Phone expense. As a result, segment operating income decreased 4%.
Now back to our overall company results. As usage of our cloud service grows, we will continue to invest capital into our data centers and servers globally. This quarter, we invested $1.5 billion to support that demand-driven growth.
Other income was negative $280 million due in part to foreign currency remeasurements and interest expense. Our non-GAAP effective tax rate was 21%, below our guided range. This was driven by the change in geographic mix of our earnings and lower nondeductible operating losses associated with Phone. 
This quarter, we returned $6.9 billion to shareholders, up 51%. This includes our recently announced 16% increase in the quarterly dividend to $0.36. 
With that overview of the quarter, let's move to the outlook. I'll start with some overall comments and then move to a discussion by segment. First on FX. Based on current rates and the forecasted geographic mix of revenue, we expect 4 points of negative impact on total revenue in Q2. By segment, we expect a 7-point drag in Productivity and Business Processes, 6 points in Intelligent Cloud and 3 points in More Personal Computing. In H2, we expect the impact to lessen to around 3 points in total, weighted toward our segments with the highest percentage of annuity.
Next to our Commercial business, which we expect to remain healthy in Q2. Our annuity mix should trend up with good execution on contract renewals and continued adoption of our Commercial cloud services. Accordingly, we expect Commercial unearned revenue to be within a range of $19.5 billion to $19.7 billion, benefiting from these positive trends.
With the ongoing increase in cloud demand, we expect to accelerate our investment in data centers and capital equipment for the remainder of the fiscal year, expanding geographic coverage and capacity.
Now let me share some additional thoughts on each segment. In Productivity and Business Processes, we expect revenue of $6.6 billion to $6.7 billion, adjusted for 7 points of expected FX impact. The revenue growth reflects continued momentum of Office 365 and our Dynamics portfolio. And as Satya discussed, with our new E5 SKU in Q2, we're expanding our opportunity into security, analytics and voice.
For the Intelligent Cloud segment, we expect revenue of $6.2 billion to $6.3 billion, including a 6-point FX impact. Our hybrid approach continues to drive growth in our server licensing business and robust growth in our services. Gross margin in this segment will reflect the accelerating mix of cloud services.
We expect More Personal Computing revenue to be $12 billion to $12.4 billion, including the 3 points of FX impact. Because of the mix of devices and software in this segment, let me provide a bit more context. First on Windows. Overall in Q2, we expect our OEM business to look similar to Q1, with non-Pro outperforming the underlying PC market. As we move deeper through the fiscal year, the device mix should evolve as our OEM partners produce more models at a wider range of price points. In search, we expect Bing's strong trajectory to continue remaining profitable for the remainder of the year.
We will continue to see the impact of the Phone restructuring. Revenue declines and gross margin percentages in Q2 should look similar to Q1. And with the strong holiday Surface lineup, we expect revenue to grow in Q2. Gross margins will reflect the mix of device lifecycle between Surface 3, Surface Pro 3 and a growing mix of Surface Book and Surface Pro 4. 
We expect COGS to be $9.7 billion to $9.9 billion with variability driven by the device sales. We expect operating expenses between $8 billion and $8.1 billion in Q2. For the full year, we are lowering our guidance to $31.9 billion to $32.1 billion. We are and will continue to thoughtfully reinvest operating expense savings to accelerate growth in key areas to expand our addressable market and transform how we work to better deliver products and services to our customers.
We expect other income and expenses to be negative $300 million in Q2, similar to Q1. This includes the net cost of hedging and interest expense, offset by dividend and interest income. We expect our Q2 and full year tax rate to be between 19% and 21%. Similar to Q1, this reflects the changing geographic mix of revenue as well as lower nondeductible operating losses associated with Phone.
In closing, during Q1, we exceeded our own expectations across many of our businesses, and more importantly, we saw healthy indicators of future growth. Through business model transitions and strategic shift, our solid execution, paired with a focus on achieving our bold ambitions, has enabled us to take share in existing areas while we enter new ones.
And with that, I'll turn it back to Chris for Q&A.",1969
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769902.0,Presenter Speech,Chris Suh,,Executives,4,"Thanks, Amy. We'll now move to Q&A. Operator, can you please repeat your instructions?",14
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769903.0,Question and Answer Operator Message,Operator,,Operator,5,[Operator Instructions] Your first question comes from the line of Keith Weiss with Morgan Stanley.,15
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769904.0,Question,Keith Weiss,,Analysts,6,"I wanted to ask about the Azure, in particular, and the public cloud performance that you saw this quarter. Again, it seems like you're seeing an acceleration in that overall business. And more broadly, it seems like industry-wide, both you guys and AWS are seeing something of an inflection point going on in terms of more and more business accruing to those public cloud environments. So my question is just that. Would you agree with that statement that there is an inflection going on in the business? And if so, what do you think is causing that? And is there a changing nature in how people are using that cloud? And then maybe for Amy. Is there something we should bear in mind in terms of your traditional business, sort of the on-premise business that maybe impacted as that inflection takes place that we should bear in mind as you go forward?",152
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769905.0,Answer,Satya Nadella,,Executives,7,"Yes, I'll start. Keith, thanks for the question. Overall, what we have seen is the public cloud or cloud infrastructure makes it much more possible for businesses of all sizes and developers of all sizes to get at infrastructure with much less friction than ever before. I grew up in our server business in the past. We were definitely the ones who democratized servers by bringing servers to small businesses. But when I think about what's happening, for example, in Office 365, where we're adding 50,000 small business customers, who now get the most sophisticated server technology, but now as a SaaS service, that's what's really happening world over with all application categories, and that's where the growth is. I don't know long term whether there is a zero-sum equation, but in the -- right now and in the intermediate time frame, we see, in our case, growth in both sides. And in our case, the vision also we have for distributed cloud infrastructure is just that. It is distributed. So we don't think of our server as a legacy business. I think of it as the edge of our cloud. If you look at what we're doing with SQL, we will have the ability for any customer of SQL to stretch even a single table from between their on-premise to the cloud. Those are the kinds of things that we are excited about. But we clearly are seeing very rapid growth and adoption of our Azure cloud. But in our case, there are 2 unique aspects: one is this true distributed hybrid; and second is we don't think of Azure in isolation. We think about it in the combination of Office 365, Dynamics EMS, because really, it's one cloud infrastructure, first of all, from a capital perspective that serves all of these. And there's a virtuous cycle between all of these for our customers as well.",317
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769906.0,Answer,Amy Hood,,Executives,8,"And Keith, to your second question, the place you'll actually see it will be in the gross margin percentage. As Satya said, I do expect both to grow, both the on-premise and the cloud, but I expect the mix to increasingly shift toward the cloud, given its sort of robust growth rate which will impact the gross margin percentage over time.",61
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769907.0,Question and Answer Operator Message,Operator,,Operator,9,Our next question comes from the line of Mark Moerdler with Bernstein Research.,13
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769908.0,Question,Mark Moerdler,,Analysts,10,"Two questions. Let me -- related. Let me give you the first one. The commercial cloud annualized revenue run rate grew slightly from $8 billion to $8.2 billion or more than each of those. You had Office 365, Azure, Dynamics CRM Online, all of them seem to be growing very fast. How should we think about the difference? Should we figure that the run rate reaccelerates next year -- next quarter, excuse me? And then I have a follow-up.",79
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769909.0,Answer,Amy Hood,,Executives,11,"The way to really think about that number, just because of some of the seasonality in our business, Mark, is to think about the year-over-year growth rate of 70%. For me, that is more symbolic of how you should think about the pace, and that is a very fast number on an increasingly growing base.",55
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769910.0,Question,Mark Moerdler,,Analysts,12,"That makes perfect sense. The second one is that cloud margins improved nicely. Given the data that's in here it looks like they all started to move up. Azure seems to move up. You'd said in the FAM, the gross margins for '15 should be about 44%. How should we think about cloud gross margins for '15? I know you don't know obviously the mix of all the cloud products, but how should we think about the improvement there?",79
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769911.0,Answer,Amy Hood,,Executives,13,"Thanks, Mark. Looking in the old segments I know you all have done, we saw year-over-year improvement in the overall commercial other segment that we disclosed this time too of about 10 points year-over-year. We saw sequential improvement from Q4 to Q1. We're still focused on continuing to have that sequential improvement, and especially as some of the things Satya talked about, which is the addition of premium services, the pace of innovation especially on the premium end. And if you think about our launch of E5, which is a premium SKU in Office 365, it continues to give us the opportunity to both get more efficient in the infrastructure and to add higher-margin products especially at the SaaS end.",120
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769912.0,Answer,Satya Nadella,,Executives,14,"Yes. Just the one thing that's structurally, I think, that we think a lot about and we are very disciplined about is our capital allows us to build all of the cloud services from Office 365 to EMS to Dynamics to Azure. And that diversity of workloads long term is what lead to margin improvement, and there will be changes in seasonality from quarter-to-quarter. But structurally, those 2 things the diversity of what we are doing and how capital is utilized across all of it is, I think, a big structural differentiator for us.",94
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769913.0,Question and Answer Operator Message,Operator,,Operator,15,Our next question comes from the line of Philip Winslow with Crédit Suisse.,13
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769914.0,Question,Philip Winslow,,Analysts,16,"Just a question for Satya then a follow-up to Amy. Satya, you talked about the good adoption of Office 365 on the commercial side, both in the SMBs and larger enterprise. Wonder if you could just sort of break that down and sort of where you're seeing the faster adoption as you start to get into the enterprises, especially that might have enterprise agreements with Microsoft. How is that sales motion going and sort of what is the pitch there? And then to Amy, I thought this was a key point I know we've been looking for. You noted that the subscription recurring business now has offset the cannibalization on the license. Is that kind of something that we should think about going forward? Or was there something specific about this quarter that would push that out?",138
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769915.0,Answer,Satya Nadella,,Executives,17,"Yes. First, as far as the Office 365 usage itself, I talked about some of the numbers of 60 million monthly active users, the fact that our seats grew 66% year-over-year, the small business number I talked about, the 50,000 per month additional customers that we're adding to Office 365. These are all the growth numbers in the usage growth numbers, the mix even, that information protection, I mean, that's just another very important point, which is amongst the customers who are using Office 365, already 20 million are using some of these premium services like information protection, and of course, we're going to further expand that with new SKUs and new categories that are going to become part of Office 365. So I see that stretching on both sides, which is to small business on one end and then these premium SKUs on the other end. And we see nice attach as far as EAs to the cloud as well, and that's definitely a big driver of our growth.",170
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769916.0,Answer,Amy Hood,,Executives,18,"And so let me take the second, and I'll add something to what Satya said. One of the important things that's distinct about the small business market is that there tends not be much of a lag in terms of buying and deployment. They kind of want to be able to instantaneously use and get value very quickly, and that's something we've actually seen and a real testament to our ability to add so many customers in every quarter. And what you've seen on the consumer side, which it was an important point, once we've built the installed base up to 18 million users on the consumer side, that recurring rate does, in fact, offset the deferral from new. And so it is an important inflection point for us this quarter.",131
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769917.0,Question and Answer Operator Message,Operator,,Operator,19,Our next question comes from the line of Heather Bellini with Goldman Sachs.,13
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769918.0,Question,Heather Bellini,,Analysts,20,"I just had 2 quick questions. I was wondering, Satya, if you could give us a sense for just a high-level commentary about the split of IaaS versus PaaS and Azure, and maybe some color on the growth you see in each of those and how you see them evolving. And then the second question would be related to the launch of Windows 10. You gave the Bing example for the month of September and the solid pull forward there or pull along there. Just wondering if you could share with us any other areas where you're seeing a similar kind of pull along with Windows 10 adoption.",108
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769919.0,Answer,Satya Nadella,,Executives,21,"So Heather, on the first one on the mix between IaaS and PaaS and SaaS, the thing that we're seeing is quite frankly, all of these are growing, but the most interesting thing for me as a pattern is growth in IaaS leads to growth in other PaaS services or SaaS services. I mean, just to put very concretely, take something like Azure Active Directory. That's probably the best manifestation of the virtuous cycle that we see in any of the cloud adoptions that we have, right? It could be someone coming from Office 365, it can be someone coming from Azure, Dynamics, EMS. All of those tenants get into Azure Active Directory, which is our largest PaaS service, because it's got even developer API. So that means more developers are using it, more IT professionals are using it as a controlled play. So that's the network effect that we see when it comes to the PaaS services. And then in terms of infrastructure itself -- and again, I said, there's people who are tiering even applications, people who build hybrid applications where the storage could be even on-premise in some cases, but the mid-tier and the Web and the mobile back-ends are in the cloud. We see a lot of growth there. We see lot of growth in our data, both in terms of infrastructure, but in the new services like our Data Lake services, which are PaaS services. Hadoop is another good example. We see lots of Hadoop usage inside of IaaS, but we also see HDInsight growth. So I would say there is real good mix of those two. And then on Windows 10, the -- I mean, I'm very, very excited obviously about what's happening with Bing. I think Amy talked about, we had $1 billion quarter with 29% growth and good share position growth in the United States. That's fantastic to see. But gaming is the other place where we talked about Xbox LIVE, now that spans both console and PC. We see increased engagement because of that. We see, in fact, increased engagement with titles like Minecraft. So we have some high hopes for what we can achieve with engagement around Xbox LIVE across the console plus PC.",374
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769920.0,Question and Answer Operator Message,Operator,,Operator,22,Our next question comes from the line of Brent Thill with UBS.,12
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769921.0,Question,Brent Thill,,Analysts,23,"Satya, Michael Dell mentioned with you on stage a week ago that he's seeing from his perspective stronger Windows 10 adoption among enterprise customers, faster than he had seen in the past. And I'm curious if you're starting to see a halo impact, where those that are looking to move up are saying ""We want to go with more of the complete infrastructure set?"" And are you seeing different sales motions among those enterprise customers as those customers are coming back to you?",83
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769922.0,Answer,Satya Nadella,,Executives,24,"Thanks, Brent. I mean, that is absolutely the fact -- our case. That is, we are seeing a much faster adoption cycle, obviously, starting with the consumer side but even the 8 million business PCs that were already running Windows 10 before we had started. In fact, the push on enterprise, we expect the enterprise deployment to start in earnest next -- the beginning of the next calendar year or the second half of this fiscal year. But to your point, the fact that there's pull already is a very, very good indicator of, and a good sign, and it's even better than what we saw with Windows 7. And so to me, that's all positive news and -- but yet we are very, very focused on delivering, I think, new value to the enterprise customers, because if you look at Windows 10, we've already talked a lot about all the consumer value. But just take security itself, I think that Windows 10 represents a real breakthrough in terms of security on the endpoint as well as in embedded, which we are very excited about in terms of driving the enterprise upgrade cycle.",193
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769923.0,Question,Brent Thill,,Analysts,25,"Real quick just for Amy on cash flow, is there anything that we should take into account this year versus what happened last year?",24
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769924.0,Answer,Amy Hood,,Executives,26,"I don't think anything unique that I would bring up, no.",12
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769925.0,Question and Answer Operator Message,Operator,,Operator,27,Our next question comes from the line of Raimo Lenschow with Barclays.,12
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769926.0,Question,Raimo Lenschow,,Analysts,28,"Beside Azure and the Intelligent Cloud, you obviously have very, very good momentum on the server -- on the classic Server & Tools Business. Can you talk a little bit about the volume versus price effect that you see playing out here? And how is it now, and how do you expect that to play out going forward? And one of the things on Azure was usage, and you mentioned how that kind of improved quite significantly. Can you -- Satya, can you talk a little bit on where you see that the current usage standing and where do you think that can go? We didn't obviously get a number, just a growth rate, but where do you see usage, because that's obviously one of the things that one of your competitors keeps on talking,trying to knock on you?",139
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769927.0,Answer,Satya Nadella,,Executives,29,"Yes, I mean, I think the usage number is the one that, Raimo, that we talked about, which is doubling of compute, doubling of storage. We talked about the growth in EMS, which is a higher-level service. We talked about the growth in Active Directory, so we have usage growth in Azure, which is very, very healthy.",57
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769928.0,Answer,Amy Hood,,Executives,30,"And on the server question you asked at the beginning, let me say, we did see, I think, around 9% constant currency growth at the core server product. And a lot of that was premium-driven. Now I have a distinction between a price question that you sort of asked versus seeing the value of a premium SKU. And so I do think it was premium-driven as opposed to sort of a price-driven in particular.",74
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769929.0,Question and Answer Operator Message,Operator,,Operator,31,Our next question comes from the line of Karl Keirstead with Deutsche Bank.,13
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769930.0,Question,Karl Keirstead,,Analysts,32,"I wouldn't mind going back to Windows 10. 3 months ago on the June quarter call, the messaging was that Windows 10 would not likely lift Microsoft's performance results until the second half of fiscal '16. Yet it feels like as early as this first quarter, it's creating a lift at least to the Windows OEM business. And I just wanted to understand what's changed in the last 3 months such that it's having an earlier-than-expected positive impact on Microsoft.",81
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769931.0,Answer,Amy Hood,,Executives,33,"Thanks, Karl. Why don't I take that and Satya can add? In particular, what we saw this quarter was really as much about the mix of the devices that the OEMs are bringing to market as it was in the absolute unit distinction. And you saw that in the non-Pro revenue performance. And so for us, I think really the way to think about the early signs of the impact were the strong device mix, some higher-priced units across a wide variety of OEMs as we build into holiday did provide some slightly better-than-expected results, as you noted, in the non-Pro business. But really, some of the other upside that we saw in the quarter was from things that are the second sort of derivative of that, which was our search results were better than we had thought, because of some of these results about where the PCs were upgraded and the pace at which they were upgraded. And so I do think we are encouraged as Satya said. But it's -- we're a quarter in, and I think what's exciting for us is really the opportunity we have going forward. We're excited about Q2 when the devices hit the shelves. We're excited to have so many first-party devices in Q2. And then the next stage after that, which is really the enterprise deployment, which as Satya mentioned, we expect in the second half of the year. So it's early but you're right, we did see some incremental improvement over what we expected.",253
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769932.0,Question and Answer Operator Message,Operator,,Operator,34,Our next question comes from the line of Walter Pritchard with Citi.,12
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769933.0,Question,Walter Pritchard,,Analysts,35,"Amy, I'm wondering if you could talk about on the productivity -- or on the computing side, the personal computing side. You talked about this quarter seeing growth ahead of the PC market. You alluded to a diversity of devices coming in the second half. How do you think about that variable in the model, say beyond this sort of launch period where you had a little bit of a different mix going on in the devices and you get to more of a steady-state out in kind of years 2 or 3 of the Windows 10 launch? Do you think you can grow ahead of the PC market? Or do you think -- I know for the last few years, you've grown below the PC market. Just wondering how we should think about that.",135
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769934.0,Answer,Amy Hood,,Executives,36,"Thanks, Walter. Let me talk a little bit about what I said in my outlook. This quarter as I just talked about, the non-Pro outperformance versus the market was really due to a higher revenue per license. I expect that actually to continue in Q2. I expect our overall Pro business to remain in line with business PCs. Once we work through sort the end of XP bump, that really should be in line. And as we talked about as we move through the year, I do expect things to more normalize overall in terms of RPL comparisons. But I do think that's probably the best way to think about the curve over the course of the year.",118
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769935.0,Question,Walter Pritchard,,Analysts,37,"And then on the Commercial Licensing part, specifically within productivity, I know your -- you sort of had a little breakout -- a new breakout where we don't see Commercial Licensing necessarily within productivity, but would you expect that piece, the Commercial Licensing within productivity, given the transition going on, to be stable? Or would that decline as you see the transition over to cloud in productivity specifically?",68
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769936.0,Answer,Amy Hood,,Executives,38,"Let me try -- and if I missed the question or misunderstood it, you can help me again. I think you're asking about our core sort of Office commercial business, the product side versus the service side.",37
21835.0,"Microsoft Corporation, Q1 2016 Earnings Call, Oct 22, 2015",2015-10-22,48.0,Earnings Calls,Microsoft Corporation,3688.0,880706.0,37769937.0,Question,Walter Pritchard,,Analysts,39,Correct.,1
